customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,Cuentas_Diarias
7812-fzhpe,1.0,female,0,1,1,17,1,yes,no,no,no,no,no,no,no,month-to-month,0,mailed check,24.1,409.9,0.8
7813-tkcvo,0.0,female,0,1,0,20,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.35,393.15,0.68
7813-zggaw,0.0,male,1,0,0,31,1,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,1,bank transfer (automatic),96.6,2877.95,3.22
7814-leeve,0.0,female,0,1,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),20.3,20.3,0.68
7815-pdthl,0.0,male,0,0,0,35,1,no,no,no,no,no,no,no,no,two year,1,mailed check,20.2,684.4,0.67
7816-vghto,0.0,female,0,1,1,6,0,no,dsl,no,yes,yes,yes,no,no,two year,0,mailed check,40.55,217.5,1.35
7817-boqpw,1.0,female,0,0,0,2,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.55,166.3,2.52
7817-omjna,0.0,male,0,0,0,14,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),20.4,275.7,0.68
7820-zygny,0.0,male,0,0,0,63,1,yes,fiber optic,no,yes,no,no,no,yes,one year,0,credit card (automatic),90.45,5825.5,3.02
7821-dprqe,0.0,male,0,1,0,68,1,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,1,electronic check,107.7,7320.9,3.59
7823-jsoag,0.0,male,0,0,0,3,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,74.5,217.45,2.48
7824-pansq,0.0,male,0,0,0,58,1,yes,fiber optic,no,no,no,yes,no,no,month-to-month,0,bank transfer (automatic),80.65,4807.35,2.69
7825-ecjrf,1.0,female,0,0,0,19,1,no,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,1,electronic check,106.6,1934.45,3.55
7825-gkxmw,1.0,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,45.8,45.8,1.53
7826-vvkwt,0.0,female,1,1,1,24,1,no,fiber optic,no,no,yes,no,yes,yes,two year,1,electronic check,96.55,2263.45,3.22
7831-qgoxh,1.0,female,0,0,0,18,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,85.2,1553.9,2.84
7833-pkihd,0.0,male,0,1,1,51,1,no,dsl,yes,no,no,yes,yes,yes,one year,1,bank transfer (automatic),76.4,3966.3,2.55
7838-lazfo,0.0,male,0,1,0,45,1,no,dsl,yes,yes,yes,no,yes,yes,one year,0,bank transfer (automatic),78.8,3597.5,2.63
7839-nuiaa,0.0,female,0,1,1,61,1,yes,dsl,yes,yes,no,no,no,no,month-to-month,0,electronic check,59.8,3641.5,1.99
7839-qrkxn,1.0,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.2,20.2,0.67
7841-fcrqd,0.0,female,0,1,0,33,1,no,dsl,no,yes,no,yes,no,no,one year,1,credit card (automatic),53.75,1857.3,1.79
7841-tzdmq,1.0,male,0,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,1,credit card (automatic),46.0,84.5,1.53
7845-urhjn,1.0,female,0,1,0,8,1,no,no,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),20.15,156.25,0.67
7850-thjmu,0.0,female,0,1,1,26,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.65,494.9,0.65
7850-vwjuu,0.0,female,0,0,0,23,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,1,bank transfer (automatic),75.0,1778.5,2.5
7851-flggq,1.0,male,0,0,0,1,0,no,dsl,no,yes,no,yes,no,yes,month-to-month,1,mailed check,44.65,44.65,1.49
7851-wzeky,1.0,female,0,0,0,2,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.15,196.9,3.17
7852-lecyp,0.0,male,1,1,0,13,1,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,0,credit card (automatic),93.8,1261.0,3.13
7853-gvudz,1.0,female,0,1,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),20.15,20.15,0.67
7853-oetyl,0.0,female,0,1,0,4,0,no,dsl,yes,no,no,no,no,no,month-to-month,1,electronic check,29.05,129.6,0.97
7853-wnzsy,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),19.75,19.75,0.66
7854-edssa,1.0,male,0,0,0,22,1,yes,dsl,yes,yes,no,no,no,no,month-to-month,0,electronic check,59.0,1254.7,1.97
7854-ektjl,1.0,female,0,0,1,2,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,19.6,35.85,0.65
7854-foksf,1.0,male,0,0,0,1,0,no,dsl,no,no,no,no,no,yes,month-to-month,0,electronic check,35.9,35.9,1.2
7855-diwpo,0.0,female,0,0,0,21,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,68.65,1493.2,2.29
7856-ganil,0.0,male,1,1,0,45,1,yes,fiber optic,no,yes,yes,yes,yes,no,one year,1,bank transfer (automatic),98.7,4525.8,3.29
7858-gtzsp,0.0,female,0,0,0,12,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,86.55,1066.9,2.88
7860-ksugx,0.0,male,0,1,1,72,1,yes,dsl,yes,yes,yes,no,no,no,two year,0,credit card (automatic),64.45,4720.0,2.15
7860-uxcrm,0.0,male,0,1,1,63,1,no,dsl,yes,yes,yes,yes,yes,no,two year,0,credit card (automatic),74.5,4674.55,2.48
7861-uvuft,1.0,female,0,1,0,15,1,no,fiber optic,no,no,yes,no,yes,no,month-to-month,1,electronic check,84.3,1308.4,2.81
7868-bgsza,0.0,male,0,1,0,43,1,yes,dsl,yes,no,yes,no,yes,yes,one year,1,electronic check,80.2,3581.6,2.67
7868-tmwmz,0.0,female,1,1,0,60,1,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),110.0,6668.35,3.67
7869-zydst,0.0,male,0,1,0,31,1,yes,dsl,no,no,no,no,yes,no,month-to-month,1,credit card (automatic),59.05,1882.8,1.97
7872-baazr,0.0,female,0,1,1,53,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),19.55,1007.9,0.65
7872-rddlz,0.0,female,1,0,0,67,1,yes,dsl,no,yes,no,no,no,no,month-to-month,0,electronic check,54.9,3725.5,1.83
7873-cvmaw,0.0,male,0,0,0,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),88.55,6362.35,2.95
7874-ecpqj,0.0,female,0,0,1,4,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),20.05,85.5,0.67
7876-aehig,0.0,female,0,0,1,51,0,no,dsl,yes,no,yes,yes,yes,yes,one year,0,bank transfer (automatic),60.15,3077.0,2.0
7876-beutg,0.0,female,0,0,0,15,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,48.8,720.1,1.63
7876-dnyap,0.0,female,0,1,1,69,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.8,1436.95,0.66
7878-jgdkk,0.0,male,0,0,0,4,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.55,220.75,1.48
7878-rtczg,0.0,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.9,19.9,0.66
7879-cgsfv,0.0,male,0,0,0,55,1,no,fiber optic,yes,yes,no,no,yes,yes,one year,1,mailed check,100.9,5552.05,3.36
7880-xsojx,0.0,male,0,0,0,4,0,no,dsl,yes,yes,no,yes,no,no,month-to-month,0,mailed check,42.4,146.4,1.41
7881-evuad,1.0,female,0,0,0,2,0,no,dsl,yes,yes,no,no,no,yes,month-to-month,1,electronic check,42.6,72.4,1.42
7881-inrlc,1.0,male,0,0,0,45,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),100.85,4740.0,3.36
7883-rojoc,0.0,female,0,1,0,19,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.9,839.65,1.5
7890-vyywg,1.0,male,1,1,0,3,0,no,dsl,no,no,no,no,yes,no,month-to-month,1,mailed check,36.45,93.7,1.22
7892-pookp,1.0,female,0,1,0,28,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,104.8,3046.05,3.49
7892-qvykw,0.0,female,0,1,1,23,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,0,electronic check,85.6,1868.4,2.85
7893-ixhrq,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,electronic check,20.55,20.55,0.68
7895-vonwt,0.0,female,0,0,0,25,0,no,dsl,no,no,yes,no,yes,yes,month-to-month,1,electronic check,48.25,1293.8,1.61
7898-pdwqe,0.0,male,0,1,0,71,1,yes,dsl,yes,yes,yes,yes,no,yes,two year,0,credit card (automatic),80.4,5727.15,2.68
7901-hxjva,0.0,male,0,0,0,14,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,0,electronic check,76.45,1117.55,2.55
7901-iidqv,0.0,male,0,0,0,24,1,yes,dsl,no,no,no,yes,no,no,one year,0,bank transfer (automatic),54.6,1242.25,1.82
7901-tbkjx,0.0,male,1,0,0,56,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,101.05,5594.0,3.37
7903-cmpey,1.0,male,1,1,0,1,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,80.3,80.3,2.68
7905-njmxs,0.0,male,1,1,0,7,1,yes,dsl,yes,yes,no,yes,no,no,month-to-month,0,electronic check,64.2,475.0,2.14
7905-tvxta,0.0,female,0,0,0,5,1,no,dsl,yes,no,no,yes,yes,no,month-to-month,1,electronic check,64.35,352.65,2.14
7908-qcbca,1.0,female,0,1,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,69.4,69.4,2.31
7909-fioiy,0.0,female,0,1,1,19,0,no,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,24.85,434.8,0.83
7912-syrqt,1.0,female,0,0,0,7,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),75.1,552.95,2.5
7916-vccpb,0.0,female,0,1,1,16,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,0,bank transfer (automatic),73.25,1195.75,2.44
7919-zodzz,0.0,female,0,1,1,10,1,no,dsl,no,yes,yes,no,no,yes,one year,1,mailed check,65.9,660.05,2.2
7921-bepci,0.0,female,0,0,0,72,1,yes,dsl,yes,yes,no,no,no,no,two year,0,bank transfer (automatic),59.75,4265.0,1.99
7921-lmdfq,0.0,male,1,0,0,51,1,no,fiber optic,no,no,yes,no,yes,yes,one year,1,bank transfer (automatic),94.0,4905.75,3.13
7923-iyjwy,0.0,male,1,0,0,67,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),116.1,7839.85,3.87
7924-gjzfi,0.0,female,1,1,0,25,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.3,1813.1,2.31
7925-pnrgi,0.0,female,0,1,1,45,1,yes,dsl,yes,yes,yes,yes,yes,no,month-to-month,0,mailed check,81.3,3541.1,2.71
7926-ijoou,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),19.3,19.3,0.64
7927-auxbz,1.0,female,0,0,0,30,1,no,fiber optic,no,no,no,yes,yes,no,month-to-month,0,electronic check,85.15,2555.9,2.84
7928-vjyab,0.0,male,0,1,1,11,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,90.6,1020.2,3.02
7929-dmbcv,0.0,female,0,1,0,20,1,no,fiber optic,no,no,yes,yes,no,no,month-to-month,1,mailed check,81.0,1683.7,2.7
7929-skfgk,0.0,male,0,1,0,70,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),114.3,8244.3,3.81
7931-pxhfc,1.0,male,0,0,0,38,1,no,dsl,no,no,yes,yes,no,yes,one year,1,mailed check,62.3,2354.8,2.08
7932-wptds,1.0,female,1,1,0,1,0,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,24.8,24.8,0.83
7938-ouhio,1.0,male,0,0,0,3,1,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,98.7,293.65,3.29
7940-uqqug,0.0,female,0,1,1,64,1,yes,fiber optic,yes,no,no,yes,yes,yes,one year,1,bank transfer (automatic),104.4,6721.6,3.48
7941-rcjow,0.0,male,0,0,0,65,1,no,no,no,no,no,no,no,no,two year,1,credit card (automatic),19.55,1218.65,0.65
7943-rqchr,1.0,female,0,0,0,9,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,94.75,889.9,3.16
7945-hlkea,0.0,female,0,0,0,60,1,yes,dsl,yes,no,yes,yes,no,no,one year,0,electronic check,64.75,4039.5,2.16
7945-prbvf,0.0,male,0,0,0,35,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),21.45,705.45,0.72
7950-xwovn,0.0,male,0,0,0,11,0,no,dsl,no,yes,yes,no,no,no,month-to-month,0,mailed check,34.7,383.55,1.16
7951-qkzpl,1.0,female,0,1,1,33,1,yes,no,no,no,no,no,no,no,two year,1,mailed check,24.5,740.3,0.82
7951-vrdvk,0.0,female,0,0,0,36,1,no,dsl,yes,yes,yes,yes,yes,yes,one year,0,bank transfer (automatic),85.85,3003.55,2.86
7952-oboyl,0.0,male,0,0,0,3,1,no,fiber optic,no,no,yes,yes,yes,no,month-to-month,1,mailed check,89.85,244.45,2.99
7954-mlbun,0.0,male,0,0,0,31,1,no,fiber optic,no,no,yes,yes,yes,yes,two year,0,bank transfer (automatic),99.45,3109.9,3.32
7956-xqwgu,0.0,male,0,0,0,27,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),19.4,460.25,0.65
7957-ryhqd,1.0,female,1,0,0,40,1,no,fiber optic,yes,yes,no,no,no,no,month-to-month,1,credit card (automatic),79.2,3233.85,2.64
7963-gqrmy,1.0,female,0,1,1,3,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.3,134.5,1.48
7963-shndt,0.0,female,0,0,0,52,0,no,dsl,yes,yes,no,yes,no,no,two year,0,mailed check,39.1,1982.1,1.3
7964-vexdg,0.0,male,0,0,1,21,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,0,electronic check,80.35,1747.2,2.68
7964-yesjc,0.0,female,0,1,0,24,1,yes,dsl,yes,yes,yes,no,no,no,month-to-month,0,mailed check,66.3,1559.45,2.21
7964-zrkkg,0.0,male,0,1,0,67,1,yes,fiber optic,no,yes,no,no,yes,no,one year,1,bank transfer (automatic),88.4,5798.3,2.95
7966-yotqw,0.0,male,0,0,0,10,1,yes,dsl,yes,no,no,no,no,no,month-to-month,1,credit card (automatic),54.5,568.2,1.82
7967-hycde,0.0,male,0,0,0,8,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),70.7,553.4,2.36
7968-quxns,0.0,male,0,0,0,6,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,18.95,110.15,0.63
7969-aulmz,1.0,female,0,0,0,21,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,97.35,2119.5,3.24
7969-ffowg,0.0,male,0,1,1,65,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.9,1292.6,0.66
7971-hlvxi,0.0,male,0,1,1,72,1,yes,fiber optic,no,no,no,no,no,yes,two year,1,credit card (automatic),84.5,6130.85,2.82
7973-dzrkh,0.0,female,0,0,1,66,1,yes,fiber optic,yes,no,yes,yes,no,no,two year,1,credit card (automatic),90.95,5930.05,3.03
7975-jmznt,0.0,male,0,1,0,66,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),91.7,6075.9,3.06
7975-tzmlr,0.0,male,0,0,0,47,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,1,electronic check,103.1,4889.3,3.44
7976-cicys,0.0,male,0,0,0,4,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),20.7,83.75,0.69
7977-hxjku,0.0,male,0,0,1,21,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.6,397.0,0.65
7978-dkuqh,0.0,female,0,1,0,25,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,74.6,1797.75,2.49
7979-corpm,1.0,male,0,0,0,24,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,credit card (automatic),90.55,2282.55,3.02
7980-mhflq,0.0,female,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,24.9,1859.2,0.83
7982-vcelr,0.0,female,0,0,0,36,1,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),94.8,3565.65,3.16
7989-awgeh,0.0,male,0,1,1,49,0,no,dsl,yes,no,no,no,no,yes,month-to-month,1,electronic check,39.2,1838.15,1.31
7989-chgtl,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.6,19.6,0.65
7989-vcqoh,0.0,male,0,1,1,18,1,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,0,electronic check,83.25,1611.15,2.78
7993-nqlje,0.0,male,0,1,1,15,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,0,mailed check,75.1,1151.55,2.5
7993-pykof,1.0,male,0,1,0,8,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,0,electronic check,75.0,632.95,2.5
7994-uyivz,0.0,male,0,1,0,8,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,bank transfer (automatic),85.65,659.45,2.86
7994-xirtr,0.0,male,1,0,0,54,1,no,dsl,no,no,yes,yes,no,yes,one year,0,bank transfer (automatic),65.25,3529.95,2.17
7995-zhhnz,0.0,male,0,1,0,42,1,yes,dsl,yes,no,no,no,no,no,one year,0,credit card (automatic),56.1,2386.85,1.87
7996-bpxhy,0.0,female,0,1,1,13,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),25.0,332.5,0.83
7996-mhxlw,0.0,female,0,0,0,66,1,yes,no,no,no,no,no,no,no,two year,1,credit card (automatic),25.15,1683.6,0.84
7997-eassd,0.0,female,0,1,0,63,1,yes,fiber optic,no,no,no,yes,no,no,one year,1,credit card (automatic),81.2,4965.1,2.71
7998-wnzem,0.0,male,0,0,0,71,1,yes,dsl,yes,yes,yes,yes,no,yes,two year,0,bank transfer (automatic),80.6,5708.2,2.69
7998-zlxwn,0.0,female,0,1,0,15,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.45,330.8,0.68
8000-reiqb,1.0,female,1,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.95,69.95,2.33
8003-ewndz,0.0,female,0,0,0,10,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,21.2,222.65,0.71
8006-pycsw,0.0,female,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.1,39.8,0.67
8007-yypwd,0.0,female,0,0,0,15,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),25.05,369.1,0.84
8008-esflk,0.0,female,0,1,0,53,1,no,fiber optic,yes,yes,yes,yes,yes,yes,one year,0,electronic check,110.5,5835.5,3.68
8008-hawed,1.0,male,0,0,0,14,0,no,dsl,no,no,yes,no,yes,yes,month-to-month,1,electronic check,50.75,712.75,1.69
8008-otezx,0.0,female,0,1,1,35,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.65,708.8,0.65
8010-ezlou,1.0,male,1,0,0,15,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,80.2,1217.25,2.67
8012-soudq,0.0,female,1,0,0,43,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,electronic check,90.25,3838.75,3.01
8015-ihcgw,0.0,female,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,electronic check,115.5,8425.15,3.85
8016-ncfvo,0.0,male,1,0,0,55,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,1,electronic check,116.5,6382.55,3.88
8016-zmgmo,0.0,female,1,1,0,66,1,yes,dsl,no,yes,yes,no,yes,no,one year,1,bank transfer (automatic),70.85,4738.85,2.36
8017-lxhfa,1.0,female,1,0,0,23,1,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,94.75,2293.6,3.16
8017-uvszu,0.0,female,0,1,0,40,1,yes,dsl,no,yes,no,no,no,no,month-to-month,0,credit card (automatic),56.6,2379.1,1.89
8019-enhxu,1.0,male,0,1,0,42,1,yes,fiber optic,no,yes,yes,yes,no,yes,month-to-month,1,electronic check,99.45,4138.05,3.32
8020-bwhyl,1.0,female,1,0,0,15,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,credit card (automatic),75.3,1147.45,2.51
8022-becsi,0.0,male,0,0,0,22,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.6,422.5,0.65
8023-qhaio,0.0,female,1,1,0,56,1,yes,fiber optic,no,no,no,yes,no,no,month-to-month,1,bank transfer (automatic),76.85,4275.75,2.56
8024-xnafq,0.0,female,1,0,0,72,1,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,1,bank transfer (automatic),107.4,7748.75,3.58
8028-pnxhq,0.0,male,0,1,1,62,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),24.25,1424.6,0.81
8029-xypwt,0.0,male,1,1,0,71,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),115.05,8016.6,3.84
8033-atfas,0.0,female,0,1,1,39,1,no,dsl,no,no,yes,no,yes,no,month-to-month,1,mailed check,59.85,2341.5,2.0
8033-vczgh,0.0,male,0,1,0,50,1,yes,fiber optic,yes,no,yes,no,yes,yes,one year,1,electronic check,103.95,5231.3,3.47
8034-rytvv,0.0,female,0,0,0,55,1,yes,fiber optic,yes,no,yes,no,no,no,one year,1,credit card (automatic),84.25,4589.85,2.81
8035-buyvg,1.0,male,0,1,0,40,0,no,dsl,yes,yes,yes,no,no,no,one year,1,electronic check,42.35,1716.45,1.41
8035-pwsev,0.0,female,0,0,0,6,1,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,1,electronic check,89.25,487.05,2.98
8039-aclpl,0.0,female,0,1,1,72,1,no,dsl,yes,yes,yes,no,no,yes,two year,0,credit card (automatic),68.75,4888.2,2.29
8039-eqpim,0.0,male,0,1,0,69,0,no,dsl,yes,no,yes,yes,yes,yes,two year,0,bank transfer (automatic),60.25,4055.5,2.01
8040-mnrtf,0.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,mailed check,71.1,71.1,2.37
8041-tmeid,0.0,male,1,1,0,63,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,0,credit card (automatic),108.5,6991.9,3.62
8042-jvnfh,1.0,male,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,71.35,71.35,2.38
8042-rnlko,0.0,male,0,0,0,66,1,yes,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),25.45,1699.15,0.85
8043-pnysd,0.0,male,0,1,1,63,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.55,1245.6,0.65
8044-bgwpi,0.0,male,0,1,1,12,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,21.15,306.05,0.7
8046-dnvtl,0.0,male,0,1,0,62,0,no,dsl,yes,yes,no,yes,no,no,two year,1,credit card (automatic),38.6,2345.55,1.29
8048-dsdfq,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.2,20.2,0.67
8049-wjclq,0.0,male,0,1,1,10,1,no,dsl,no,no,yes,no,yes,no,month-to-month,0,mailed check,60.2,563.5,2.01
8050-dvojx,0.0,male,1,0,0,49,1,yes,dsl,yes,yes,yes,yes,no,yes,two year,0,credit card (automatic),81.35,4060.9,2.71
8050-wybnd,0.0,female,0,0,1,22,0,no,dsl,no,no,yes,no,yes,yes,one year,1,credit card (automatic),49.45,1031.4,1.65
8050-xgrvl,0.0,female,0,1,1,62,1,no,dsl,yes,no,yes,no,no,no,one year,0,credit card (automatic),54.75,3425.35,1.82
8051-hjrlt,1.0,female,1,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.55,70.55,2.35
8053-wwdro,1.0,female,0,1,0,6,1,no,no,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),19.5,146.3,0.65
8058-dmyru,0.0,male,1,0,0,54,1,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,1,electronic check,90.05,4931.8,3.0
8058-intph,1.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.65,79.65,2.66
8058-jmeqo,1.0,female,1,0,0,9,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,84.45,762.5,2.82
8059-udzfy,0.0,female,1,0,1,33,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),105.35,3465.05,3.51
8060-hiwjj,0.0,male,0,0,0,64,1,yes,dsl,no,yes,yes,yes,yes,yes,two year,0,credit card (automatic),86.55,5632.55,2.88
8062-ybdoe,1.0,male,1,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.65,69.65,2.32
8063-gbatb,1.0,female,1,0,0,27,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,85.25,2287.25,2.84
8063-rjynf,1.0,male,0,0,0,16,1,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,electronic check,94.25,1483.25,3.14
8064-ravoh,0.0,male,0,0,1,1,1,no,dsl,no,no,yes,no,no,no,month-to-month,1,electronic check,49.85,49.85,1.66
8065-bvepf,0.0,male,1,0,0,65,1,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),99.1,6496.15,3.3
8065-qbyto,0.0,female,1,0,0,71,1,yes,fiber optic,yes,yes,no,yes,yes,no,one year,1,credit card (automatic),99.65,7181.25,3.32
8065-ykxkd,1.0,female,0,0,0,10,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.75,799.65,2.49
8066-poxgx,1.0,female,0,0,0,13,0,no,dsl,no,no,no,no,no,yes,month-to-month,1,electronic check,35.1,446.1,1.17
8067-nioym,0.0,female,0,1,1,24,1,no,no,no,no,no,no,no,no,two year,1,credit card (automatic),21.1,490.65,0.7
8069-rhuxk,0.0,female,0,1,1,67,0,no,dsl,yes,no,no,yes,no,no,two year,0,credit card (automatic),35.7,2545.7,1.19
8069-yqqaj,0.0,male,0,0,0,14,0,no,dsl,no,yes,no,no,no,no,month-to-month,1,mailed check,31.1,419.7,1.04
8070-aawzp,0.0,male,1,1,0,24,0,no,dsl,no,no,yes,yes,no,no,month-to-month,0,mailed check,34.25,828.2,1.14
8071-sbtrn,0.0,female,0,0,0,70,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,1,mailed check,111.15,7737.55,3.7
8073-ijdcm,1.0,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.3,20.3,0.68
8075-gxiub,0.0,male,1,1,0,9,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),19.85,183.15,0.66
